ticker,name_en,name_ko,filing_id,instrument_type,board_resolution_date,instrument_kind_ko,total_face_value_krw,coupon_rate_pct,maturity_rate_pct,maturity_date,strike_price_krw,strike_ratio_pct,strike_window_start,strike_window_end,refix_floor_price_krw,refix_floor_note,subscription_date,payment_date,private_placement
046390,"SAMHWA NETWORKS Co.,Ltd.",(주)삼화네트웍스,20211207000294,EB,2021-12-07,무기명식 무보증 사모 교환사채,10000000000,0,1,2024-12-10,3500,100,2022-03-10,2024-11-10,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2021-12-07,2021-12-10,private
209640,"YJLINK CO.,LTD.",와이제이링크(주),20260421000444,CB,2026-04-21,무기명식 이권부 무보증 사모 전환사채,25000000000,0,0,2031-05-07,6308,100,2027-05-07,2031-04-07,,,2026-05-07,2026-05-07,private
027740,"MANIKER CO.,LTD.",(주)마니커,20170428002007,CB,2017-04-28,무기명식 이권부 무보증 사모 전환사채,17000000000,0,1,2022-05-18,832,100,2018-05-18,2022-04-18,,,2017-05-04,2017-05-18,private
206650,"EuBiologics Co., Ltd.",(주)유바이오로직스,20200227005329,BW,2018-02-12,무보증 비분리형 사모 신주인수권부사채,20000000000,0,3,2023-04-30,5102,100,2019-05-01,2023-04-30,,,2018-02-14,2018-04-30,private
099220,SDN Company Ltd.,에스디엔(주),20200529001817,CB,2020-05-29,무기명식 이권부 무보증 사모 전환사채,10000000000,0,1,2024-06-02,2666,100,2021-06-02,2024-05-02,,,2020-05-29,2020-06-02,private
099220,SDN Company Ltd.,에스디엔(주),20181019000393,CB,2018-10-19,무기명식 이권부 무보증 사모 전환사채,6000000000,0,1,2022-10-24,1633,100,2019-10-24,2022-09-24,,,2018-10-19,2018-10-24,private
099220,SDN Company Ltd.,에스디엔(주),20170510003007,CB,2017-05-10,무기명식 이권부 무보증 사모 전환사채,3000000000,4,4,2020-05-12,1390,100,2018-05-12,2020-04-12,,,2017-05-12,2017-05-12,private
099220,SDN Company Ltd.,에스디엔(주),20170810000467,CB,2017-08-10,무기명식 이권부 무보증 사모 전환사채,10000000000,1,4,2021-08-22,1835,100,2018-08-22,2021-07-22,,,2017-08-14,2017-08-22,private
099220,SDN Company Ltd.,에스디엔(주),20200724000660,CB,2020-07-24,무기명식 이권부 무보증 사모 전환사채,8000000000,0,1,2025-07-28,2766,100,2021-07-28,2025-06-28,1937,,2020-07-24,2020-07-28,private
099220,SDN Company Ltd.,에스디엔(주),20230926000656,CB,2023-09-26,무기명식 이권부 무보증 사모 전환사채,10000000000,0,1,2027-09-27,1456,100,2024-09-27,2027-08-27,1019,,2023-09-26,2023-09-27,private
002680,Hantop Inc.,(주)한탑,20200318000871,CB,2018-12-17,무기명식 이권부 무보증 사모 전환사채,17200000000,0,4,2021-12-19,2619,100,2019-12-19,2021-11-19,,,2018-12-19,2018-12-19,private
002680,Hantop Inc.,(주)한탑,20240422000382,CB,2024-01-17,무기명식 이권부 무보증 사모 전환사채,3500000000,,5,2027-01-19,1294,100,2025-01-19,2026-12-19,906,,2024-01-19,2024-01-19,private
035810,"Easy Holdings Co., Ltd.",(주)이지홀딩스,20151218000104,CB,2015-12-18,무기명식 무보증 사모 전환사채,20000000000,0,1,2020-12-21,5694,100,2016-12-21,2020-12-20,,,2015-12-18,2015-12-21,private
255440,"YAS Co., Ltd",(주)야스,20251223000603,EB,2025-12-23,무기명식 무보증 사모 교환사채,11937701984,0,0,2030-12-31,12064,100,2026-01-06,2030-12-24,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-12-26,2025-12-31,private
004920,"CITECH CO.,LTD",(주)씨아이테크,20150617000254,CB,2015-06-17,"무기명식 이권부 
무보증 사모 전환사채",3000000000,3.5,5.5,2018-06-19,1390,100,2016-06-19,2018-05-19,,,,2015-06-19,private
004920,"CITECH CO.,LTD",(주)씨아이테크,20161121000042,CB,2016-11-21,무보증 사모 전환사채,1000000000,,,2019-02-21,879,100,2018-11-21,2019-02-20,,,,2016-11-21,private
004920,"CITECH CO.,LTD",(주)씨아이테크,20170811000298,CB,2017-06-09,무기명식 이권부 사모 점환사채,3000000000,1,5,2020-08-11,730,100,2018-08-11,2020-07-11,,,2017-08-11,2017-08-11,private
004920,"CITECH CO.,LTD",(주)씨아이테크,20170124000350,CB,2017-01-24,무기명식 이권부 사모 전환사채,4000000000,1,5,2020-01-25,888,100,2018-01-25,2019-12-25,,,,2017-01-25,private
004920,"CITECH CO.,LTD",(주)씨아이테크,20210629000573,CB,2021-06-29,무기명식 이권부 사모 전환사채,6000000000,4,6,2024-07-01,1534,100,2022-07-01,2024-06-01,1074,,2021-07-01,2021-07-01,private
004920,"CITECH CO.,LTD",(주)씨아이테크,20220211000453,CB,2022-02-11,무기명식 이권부 사모 전환사채,4000000000,0,2,2025-02-28,1339,100,2023-02-28,2025-01-28,,,2022-02-14,2022-02-28,private
004920,"CITECH CO.,LTD",(주)씨아이테크,20200421000415,CB,2020-04-21,무기명 이권부 사모 전환사채,10000000000,6,6,2023-04-24,674,100,2021-04-24,2023-03-24,,,2020-03-31,2020-04-24,private
004920,"CITECH CO.,LTD",(주)씨아이테크,20221028000273,CB,,무기명식 이권부 사모 전환사채,,,,,,,,,,,,,private
004920,"CITECH CO.,LTD",(주)씨아이테크,20250207000284,CB,2024-07-09,무기명식 이권부 사모 전환사채,3000000000,5,8,2028-02-07,1123,100,2026-02-07,2028-01-07,,,2024-07-09,2025-02-07,private
197140,"DigiCAP Co., Ltd.",(주)디지캡,20190724000228,CB,2019-06-14,무기명식 이권부 무보증 사모 전환사채,6000000000,0,3,2024-07-01,4845,100,2020-07-01,2024-06-01,,,2019-06-14,2019-07-01,private
197140,"DigiCAP Co., Ltd.",(주)디지캡,20211124000488,CB,,,,,,,,,,,,,,,private
197140,"DigiCAP Co., Ltd.",(주)디지캡,20211124000489,BW,,,,,,,,,,,,,,,private
197140,"DigiCAP Co., Ltd.",(주)디지캡,20260528000965,EB,2026-05-28,무기명식 무보증 사모 교환사채,9500000000,0,0,2031-06-09,4640,100,2026-07-09,2031-05-09,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2026-06-09,2026-06-09,private
197140,"DigiCAP Co., Ltd.",(주)디지캡,20180411002308,EB,2018-04-11,"무기명식 무보증 
사모 교환사채",1600000000,,3,2021-04-13,8000,100,2018-05-14,2021-03-13,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",,2018-04-13,private
317240,"TS Trillion Co., Ltd.",(주)티에스트릴리온,20210607000164,CB,2021-04-09,무기명식 이권부 무보증 사모 전환사채,12000000000,1,2,2026-04-12,1522,100,2022-04-12,2026-03-12,1142,,2021-04-12,2021-04-12,private
317240,"TS Trillion Co., Ltd.",(주)티에스트릴리온,20240417000425,CB,,,,,,,,,,,,,,,private
317240,"TS Trillion Co., Ltd.",(주)티에스트릴리온,20251210000543,CB,2025-12-10,무기명식 무보증사모 전환사채,4900000000,0,1,2029-01-09,244,100,2027-01-09,2028-12-09,,,2025-12-10,2026-01-09,private
317240,"TS Trillion Co., Ltd.",(주)티에스트릴리온,20260507000568,CB,2026-05-07,무기명식 무보증사모 전환사채,1000000000,0,3,2029-05-15,1585,100,2027-05-15,2029-04-15,1110,,2026-05-15,2026-05-15,private
086960,MDS Tech Inc.,(주)MDS테크,20220801000225,CB,2022-08-01,무기명식 이권부 무보증 사모 전환사채,10000000000,3,3,2025-08-30,16450,100,2023-08-30,2025-07-30,11515,,2022-08-03,2022-08-30,private
086960,MDS Tech Inc.,(주)MDS테크,20241118000155,CB,2024-11-18,무기명식 이권부 무보증 사모 전환사채,19000000000,0,4,2028-11-20,974,100,2025-11-20,2028-10-20,682,,2024-11-20,2024-11-20,private
086960,MDS Tech Inc.,(주)MDS테크,20210928000454,EB,2021-09-28,무기명식 이권부 무보증 사모 교환사채,12043130000,0,2,2025-10-07,20112,100,2021-11-08,2025-10-07,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2021-09-28,2021-10-08,private
064520,"TechL Co., LTD.",(주)테크엘,20150825000323,CB,2015-08-25,무기명식 이권부 무보증 사모 전환사채,5000000000,3,3,2020-08-27,1160,100,2016-08-27,2020-07-27,,,2015-08-27,2015-08-27,private
064520,"TechL Co., LTD.",(주)테크엘,20210427000231,CB,2021-04-22,무기명식 이권부 무보증 사모 전환사채,13000000000,2,5,2024-04-28,520,100,2022-04-28,2024-03-27,500,,2021-04-23,2021-04-28,private
064520,"TechL Co., LTD.",(주)테크엘,20221229000107,CB,2022-09-23,무기명식 이권부 무보증 사모 전환사채,4000000000,0,0,2026-01-10,5699,100,2024-01-10,2025-12-10,3990,,2022-12-29,2023-01-10,private
064520,"TechL Co., LTD.",(주)테크엘,20221013000335,CB,2022-09-23,무기명식 이권부 무보증 사모 전환사채,5000000000,2,2,2025-10-27,5673,100,2023-10-27,2025-09-27,3972,,2022-09-23,2022-10-27,private
064520,"TechL Co., LTD.",(주)테크엘,20221220000187,CB,2022-09-23,무기명식 이권부 무보증 사모 전환사채,20000000000,2,2,2026-01-10,5488,100,2024-01-10,2025-12-10,3842,,2022-12-20,2023-01-10,private
064520,"TechL Co., LTD.",(주)테크엘,20221031000232,CB,2019-12-26,무기명 사모 일반 전환사채,5000000000,2,2,2024-12-26,5000,100,2020-12-26,2024-11-25,,,,2019-12-26,private
064520,"TechL Co., LTD.",(주)테크엘,20220923000541,CB,2022-09-23,무기명식 이권부 무보증 사모 전환사채,15000000000,2,2,2025-10-28,5673,100,2023-10-28,2025-09-28,3972,,2022-09-23,2022-10-28,private
052710,"Amotech Co., Ltd.",(주)아모텍,20200610000261,EB,2020-06-10,무기명식 무보증 사모 교환사채,25000000000,0,0,2023-06-12,15070,100,2020-07-12,2023-05-12,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2020-06-12,2020-06-12,private
313760,"CARRY CO., LTD.",(주)캐리,20220826000755,CB,2022-08-26,무기명식 이권부 무보증 사모 전환사채,10000000000,2,7,2025-08-29,11300,100,2023-08-29,2025-07-29,7910,,2022-08-26,2022-08-29,private
313760,"CARRY CO., LTD.",(주)캐리,20240509000004,CB,2024-05-03,무기명식 이권부 무보증 사모 전환사채,5400000000,,4,2027-05-10,7670,100,2025-05-10,2027-04-10,5370,,2024-05-03,2024-05-10,private
313760,"CARRY CO., LTD.",(주)캐리,20250526000486,CB,2023-06-13,무기명식 이권부 무보증 사모 전환사채,11000000000,0,4,2028-05-27,5430,100,2026-05-27,2028-04-27,3805,,2025-05-26,2025-05-27,private
285800,"JINYOUNG CO., LTD",(주)진영,20260406001930,CB,2026-04-06,무기명식 무이권부 무보증 사모 전환사채,8000000000,0,0,2031-04-14,1911,100,2027-04-14,2031-03-14,1625,,2026-04-14,2026-04-14,private
285800,"JINYOUNG CO., LTD",(주)진영,20240325000589,CB,2024-03-25,무기명식 이권부 무보증 사모 전환사채,10000000000,0,1,2029-03-27,3896,100,2025-03-27,2029-02-27,2728,,2024-03-27,2024-03-27,private
099320,"SatrecInitiativeCo.,Ltd.",주식회사쎄트렉아이,20210113000002,CB,2021-01-12,기명식 무보증 사모 전환사채,50000000000,0,0,2024-01-15,38219,100,2022-01-16,2024-01-08,26753,,2021-01-12,2021-01-15,private
092040,"Amicogen, Inc.",아미코젠(주),20210625000407,CB,2021-06-23,무기명식 무보증 사모 전환사채,50000000000,0,0,2026-06-29,41552,100,2022-06-29,2026-05-29,29087,,2021-06-25,2021-06-29,private
092040,"Amicogen, Inc.",아미코젠(주),20220718000320,CB,2022-07-18,무기명식 무보증 사모 전환사채,40000000000,0,0,2027-07-20,24653,100,2023-07-20,2027-06-20,17258,,2022-07-20,2022-07-20,private
092040,"Amicogen, Inc.",아미코젠(주),20240716000307,CB,2024-07-16,무기명식 이권부 무보증 사모 전환사채,13000000000,0,2,2029-07-18,5685,100,2025-07-18,2029-06-18,3980,,2024-07-18,2024-07-18,private
092040,"Amicogen, Inc.",아미코젠(주),20241028000369,CB,2024-10-28,무기명식 이권부 무보증 사모 전환사채,4000000000,0,2,2029-10-29,4434,100,2025-10-29,2029-09-29,3104,,2024-10-29,2024-10-29,private
092040,"Amicogen, Inc.",아미코젠(주),20250801000703,CB,2025-08-01,무기명식 이권부 무보증 사모 전환사채,7000000000,0,2,2028-08-11,4108,100,2026-08-11,2028-07-11,2876,,2025-08-01,2025-08-11,private
092040,"Amicogen, Inc.",아미코젠(주),20220509000816,EB,2022-05-09,무기명식 이권부 무보증 사모 교환사채,8700000000,0,0,2027-05-11,29000,100,2022-05-18,2027-04-11,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2022-05-11,2022-05-11,private
067000,JoyCity Corporation,(주)조이시티,20181023000366,CB,2018-10-23,무기명식 무보증 사모 전환사채,16000000000,0,0,2023-10-26,13455,100,2019-10-26,2023-09-26,,,2018-10-23,2018-10-26,private
019680,"DAEKYO CO.,LTD",(주)대교,20250922000209,EB,2025-09-22,무기명식 이권부 무보증 사모 교환사채,5000000000,0,1,2030-10-02,2551,100,2025-10-10,2030-09-02,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-10-02,2025-10-02,private
000640,"Dong-A Socio Holdings Co.,Ltd",동아쏘시오홀딩스(주),20170302000004,BW,2017-01-24,무기명식 이권부 무보증 공모 분리형 신주인수권부사채,100000000000,0,2,2022-03-16,128500,100,2017-04-16,2022-02-16,,,2017-03-06,2017-03-16,public
170900,"DONG-A ST CO.,LTD",동아에스티(주),20210722000006,CB,2021-06-09,국내 무기명식 이권부 무보증 공모 전환사채,100000000000,0,1,2026-08-03,86800,100,2021-09-03,2026-07-03,73800,,2021-07-29,2021-08-03,public
413630,"CP SYSTEM CO.,LTD",씨피시스템(주),20260826000286,CB,2026-08-26,무기명식 무이권부 무보증 사모 전환사채,10000000000,0,0,2031-09-03,5106,100,2027-09-03,2031-08-03,,,,2026-09-03,private
254490,"MIRAI SEMICONDUCTORS CO., LTD.",미래반도체(주),20251028000276,CB,2025-10-28,무기명식 이권부 무보증 사모 전환사채,47000000000,0,0,2030-11-06,18245,100,2026-11-06,2030-10-06,,,2025-11-04,2025-11-06,private
222980,"Mcnulty Korea Co., Ltd",한국맥널티(주),20190131000438,CB,2019-01-31,무기명식 이권부 무보증 사모 전환사채,5000000000,0,0,2024-02-08,12800,100,2020-02-08,2024-01-08,,,2019-02-07,2019-02-08,private
222980,"Mcnulty Korea Co., Ltd",한국맥널티(주),20210812000414,CB,2021-08-12,무기명식 이권부 무보증 사모 전환사채,10000000000,0,0,2026-08-19,9120,100,2022-08-19,2026-07-19,7300,,2021-08-17,2021-08-19,private
222980,"Mcnulty Korea Co., Ltd",한국맥널티(주),20201028000500,CB,2020-10-28,무기명식 이권부 무보증 사모 전환사채,5000000000,0,0,2025-11-02,6410,100,2021-11-02,2025-10-02,5130,,2020-10-30,2020-11-02,private
222980,"Mcnulty Korea Co., Ltd",한국맥널티(주),20241016000173,CB,2024-10-16,무기명식 이권부 무보증 사모 전환사채,5000000000,0,0,2029-10-18,4208,100,2025-10-18,2029-09-18,,,2024-10-18,2024-10-18,private
023410,EUGENE Corporation,유진기업(주),20160713000276,CB,2016-07-13,"무기명식 이권부 무보증
사모 전환사채",40000000000,0,1,2019-07-15,5455,70,2017-07-15,2019-06-15,,,,2016-07-15,private
031310,EYESVISION CORPORATION,(주)아이즈비전,20200618000304,CB,2020-06-18,무기명식 무보증 사모 전환사채,10000000000,0,0,2025-06-19,4112,100,2021-06-19,2025-05-19,,,2020-06-19,2020-06-19,private
031310,EYESVISION CORPORATION,(주)아이즈비전,20250219001785,CB,2025-02-19,무기명식 무보증 사모 전환사채,9000000000,0,3,2030-02-21,1914,100,2026-02-21,2030-01-21,1340,,2025-02-21,2025-02-21,private
031310,EYESVISION CORPORATION,(주)아이즈비전,20220411003401,CB,2022-04-11,무기명식 무보증 사모 전환사채,10000000000,0,0,2027-04-13,3945,100,2023-04-13,2027-03-13,2762,,2022-04-13,2022-04-13,private
031310,EYESVISION CORPORATION,(주)아이즈비전,20240229002384,EB,2024-02-29,무기명식 무보증 사모 교환사채,3000000000,5,5,2027-03-11,7000,100,2024-03-25,2027-03-04,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2024-03-11,2024-03-11,private
031310,EYESVISION CORPORATION,(주)아이즈비전,20220425000592,EB,2022-04-25,무기명식 이권부 무보증 사모 교환사채,3480000000,0,0,2025-04-27,3480,100,2022-04-28,2025-03-27,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2022-04-27,2022-04-27,private
092460,"HANLA IMS Co., LTD",한라아이엠에스(주),20210119000411,EB,2021-01-19,무기명식 무보증 사모 교환사채,2000000000,0,0,2026-01-21,7001,100,2021-01-28,2026-01-14,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2021-01-21,2021-01-21,private
178600,"DAEDONG KOREA GINSENG CO.,LTD.",대동고려삼(주),20160628000782,CB,2016-06-28,"기명식 
무보증 사모 전환사채",2500000000,1,6,2020-06-29,10500,100,2017-06-29,2020-05-29,,,2016-06-30,2016-06-30,private
126880,"JNK Global Co., Ltd.",제이엔케이글로벌(주),20180426000845,CB,2018-04-26,무기명식 이권부 무보증 사모 전환사채,20000000000,0,0,2023-05-02,5240,100,2019-05-02,2023-04-02,,,2018-04-30,2018-05-02,private
126880,"JNK Global Co., Ltd.",제이엔케이글로벌(주),20161117000112,CB,2016-11-17,무기명식 이권부 무보증 사모 전환사채,10000000000,0,0,2021-11-21,3835,100,2017-11-21,2021-10-21,,,2016-11-21,2016-11-21,private
353190,"Hurum Co., Ltd.",(주)휴럼,20220509000373,CB,2022-05-09,무기명식 무보증 사모 전환사채,11000000000,0,0,2027-05-11,1887,100,2023-05-11,2027-04-11,1510,,2022-05-11,2022-05-11,private
353190,"Hurum Co., Ltd.",(주)휴럼,20240806000137,CB,2024-08-06,무기명식 무이권부 무보증 사모 전환사채,12000000000,0,0,2029-08-08,1073,100,2025-08-08,2029-07-08,,,2024-08-08,2024-08-08,private
011040,KyungdongPharm,경동제약(주),20200819000104,CB,2020-08-19,무기명식 이권부 무보증 사모 전환사채,28000000000,0,0,2024-09-27,8212,100,2020-09-27,2024-08-27,5749,,2019-09-27,2019-09-27,private
011040,KyungdongPharm,경동제약(주),20251222000363,EB,2025-12-16,무기명식 무보증 사모 교환사채,10000000000,0,0,2030-12-24,6688,100,2026-01-02,2030-11-24,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-12-18,2025-12-24,private
006620,"DongKoo Bio & Pharma Co., Ltd.",(주)동구바이오제약,20250327001247,EB,2025-03-27,무기명식 무보증 사모 교환사채,8683861052,0,0,2030-03-31,6103,100,2025-04-01,2030-02-28,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2025-03-31,2025-03-31,private
005010,"HUSTEEL CO.,LTD",(주)휴스틸,20161205000149,CB,2016-12-05,무기명식 이권부 무보증 사모 전환사채,20000000000,0,0,2021-12-07,15711,100,2017-12-07,2021-11-07,,,,2016-12-07,private
200670,"Humedix Co., Ltd.",(주)휴메딕스,20210402001957,CB,2021-04-02,무기명식 이권부 무보증 사모 전환사채,45000000000,0,0,2026-04-06,26800,100,2022-04-06,2026-03-06,21450,,2021-04-06,2021-04-06,private
009460,"HANCHANG PAPER CO.,LTD",(주)한창제지,20250805000155,CB,2025-08-05,무기명식 이권부 무보증 사모 전환사채,8000000000,0,1,2030-08-13,692,100,2026-08-13,2030-07-13,500,,2025-08-13,2025-08-13,private
246960,SCL Science Inc.,(주)에스씨엘사이언스,20210401003019,CB,2021-04-01,무기명식 무보증 사모 전환사채,7500000000,0,0,2026-04-09,16507,100,2022-04-09,2026-03-09,13206,,2021-04-05,2021-04-09,private
246960,SCL Science Inc.,(주)에스씨엘사이언스,20241230000452,CB,2024-12-30,무기명식 무보증 사모 전환사채,14000000000,2,4,2030-01-03,8282,100,2026-01-03,2029-12-03,5798,,2025-01-02,2025-01-03,private
001540,"AHN-GOOK PHARMACEUTICAL Co., Ltd.",안국약품(주),20150826000293,CB,2015-08-25,무기명 사모 전환사채,4200000000,0,0,2020-08-27,19322,100,2016-08-27,2020-07-27,,,2015-08-27,2015-08-27,private
001540,"AHN-GOOK PHARMACEUTICAL Co., Ltd.",안국약품(주),20150825000137,EB,2015-08-25,무기명 사모 교환사채,5000000000,0,0,2020-08-27,19322,100,2015-09-27,2020-07-27,,"not applicable (EB is exchanged for already-issued shares, not newly issued)",2015-08-27,2015-08-27,private
