ticker,name_en,name_ko,filing_id,filed_on,person_name,is_registered_officer,title,relationship,shares_held,shares_change,stake_pct,stake_change_pct
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241203000135,2024-12-03,임지운,unregistered,상무,-,1263,1263,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241203000219,2024-12-03,인우성,unregistered,상무,-,2,2,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241203000234,2024-12-03,홍정우,unregistered,상무,-,290,290,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241203000272,2024-12-03,이지연,unregistered,상무,-,75,75,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241203000291,2024-12-03,서재홍,unregistered,상무,-,667,667,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241203000299,2024-12-03,최중훈,unregistered,상무,-,30,30,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241203000001,2024-12-03,문태화,unregistered,상무,-,120,120,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241203000006,2024-12-03,조원희,unregistered,상무,10%이상주주,561,561,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241203000079,2024-12-03,이경우,unregistered,상무,-,89,89,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000004,2024-12-04,하지훈,unregistered,상무,-,696,696,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000003,2024-12-04,류호열,unregistered,상무,-,50,50,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000001,2024-12-04,김동수,unregistered,상무,-,284,284,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000010,2024-12-04,함민기,unregistered,상무,-,700,700,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000283,2024-12-04,이창수,unregistered,상무,-,19,19,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000061,2024-12-04,김형수,unregistered,상무,-,110,110,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000072,2024-12-04,이문근,unregistered,상무,-,100,100,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000097,2024-12-04,인우성,unregistered,상무,-,0,-2,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000269,2024-12-04,김창수,unregistered,상무,-,2508,2508,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000022,2024-12-04,류철우,unregistered,상무,-,500,500,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241205000303,2024-12-05,김도형,unregistered,상무,-,420,420,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241205000156,2024-12-05,김원겸,unregistered,상무,-,300,300,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241204000382,2024-12-05,박일한,unregistered,상무,-,400,400,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241205000318,2024-12-05,채수연,unregistered,상무,-,2416,2416,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241205000566,2024-12-05,이상빈,unregistered,상무,-,290,290,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241206000007,2024-12-06,CHONG DAVIDTAIKCHUNG,unregistered,상무,-,1940,1940,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241206000060,2024-12-06,전중원,unregistered,상무,-,50,50,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241206000145,2024-12-06,이명준,unregistered,상무,-,1272,1272,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241206000555,2024-12-06,박승일,unregistered,상무,-,8211,8211,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241209000001,2024-12-09,이석림,unregistered,상무,-,500,500,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241209000359,2024-12-09,박상훈,unregistered,상무,-,966,403,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241211000271,2024-12-11,한기욱,unregistered,상무,-,1032,1032,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241212000071,2024-12-12,김진철,unregistered,상무,-,175,175,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241212000124,2024-12-12,강종호,unregistered,상무,-,495,495,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241217000409,2024-12-17,송기재,unregistered,상무,-,1500,1500,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241219000121,2024-12-19,홍준화,unregistered,상무,-,100,100,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20241223000116,2024-12-23,김상하,unregistered,상무,-,169,169,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250106000061,2025-01-06,권혁우,unregistered,상무,-,300,200,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250206000361,2025-02-06,최철환,registered,상무,-,821,200,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250226003581,2025-02-26,윤성호,unregistered,상무,-,200,100,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250311001287,2025-03-11,임전식,unregistered,상무,-,280,80,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250314000264,2025-03-14,SONG SANG CHUL,unregistered,상무,-,2500,2000,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250319000066,2025-03-19,SONG SANG CHUL,unregistered,상무,-,1500,-1000,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250321000191,2025-03-21,이혁재,registered,사외이사,-,200,200,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250411001876,2025-04-11,서재홍,unregistered,상무,-,0,-667,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250623000004,2025-06-23,노성원,unregistered,상무,10%이상주주,1000,1000,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250710000422,2025-07-10,노승남,unregistered,상무,-,480,480,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250716000184,2025-07-16,윤성호,unregistered,상무,-,300,100,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250718000089,2025-07-18,이헌,unregistered,부사장,-,24,24,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250721000285,2025-07-21,조웅,unregistered,부사장,-,30,30,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250722000036,2025-07-22,최일환,unregistered,상무,-,178,-48,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250722000139,2025-07-22,박진표,unregistered,상무,-,2269,2169,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250722000249,2025-07-23,유미영,unregistered,부사장,-,3000,3000,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250725000773,2025-07-25,최종근,unregistered,상무,-,347,300,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250725000003,2025-07-25,정용덕,unregistered,상무,-,2520,2367,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000239,2025-07-28,김덕호,unregistered,상무,-,412,412,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000210,2025-07-28,김태정,unregistered,상무,-,238,38,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000188,2025-07-28,황완구,unregistered,부사장,-,533,533,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000112,2025-07-28,박종우,unregistered,상무,-,31,17,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000110,2025-07-28,김민구,unregistered,부사장,-,3700,-1300,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000196,2025-07-28,김태정,unregistered,상무,-,387,387,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000289,2025-07-28,정승목,unregistered,부사장,-,10,10,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000389,2025-07-28,김현우,unregistered,부사장,-,370,270,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000366,2025-07-28,김태훈,unregistered,상무,-,350,350,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000365,2025-07-28,안재용,unregistered,부사장,-,4067,94,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250728000364,2025-07-28,김승일,unregistered,상무,-,300,46,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000167,2025-07-29,박태훈,unregistered,상무,-,1203,203,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000003,2025-07-29,배희선,unregistered,상무,-,115,115,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000282,2025-07-29,CHANGSONIASOYEON,unregistered,부사장,-,1050,1050,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000096,2025-07-29,신인철,unregistered,상무,-,0,-50,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000079,2025-07-29,반효동,unregistered,부사장,-,753,1,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000074,2025-07-29,부민혁,unregistered,부사장,-,1467,1467,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000071,2025-07-29,이보나,unregistered,상무,-,385,385,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000066,2025-07-29,황희돈,unregistered,부사장,-,121,121,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000062,2025-07-29,조성혁,unregistered,부사장 ,-,0,-31,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000004,2025-07-29,심우철,unregistered,상무,-,1384,139,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000005,2025-07-29,김선정,unregistered,상무,-,32,22,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250729000013,2025-07-29,우형동,unregistered,상무,-,323,323,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250730000211,2025-07-30,이한관,unregistered,부사장,-,2290,2290,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250730000001,2025-07-30,이승목,unregistered,상무,-,351,201,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250731000516,2025-07-31,장준희,unregistered,상무,-,60,60,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250731000169,2025-07-31,김유석,unregistered,부사장,-,50,50,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250731000357,2025-07-31,문성우,unregistered,부사장 ,-,140,140,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250731000395,2025-07-31,연지현,unregistered,상무,-,1600,1600,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250731000486,2025-07-31,전대호,unregistered,상무,-,200,200,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250731000546,2025-07-31,김진교,unregistered,상무,-,584,7,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001050,2025-08-01,고의중,unregistered,상무,-,275,275,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001057,2025-08-01,고택균,unregistered,상무,-,564,564,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001058,2025-08-01,윤영조,unregistered,부사장,-,1378,1378,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001059,2025-08-01,최완우,unregistered,부사장,-,6080,2580,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001061,2025-08-01,최서림,unregistered,상무,-,395,395,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001062,2025-08-01,조홍상,unregistered,부사장,-,2726,2726,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001064,2025-08-01,최창규,unregistered,부사장,-,1705,1705,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001067,2025-08-01,김용성,unregistered,부사장,-,1185,1185,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001084,2025-08-01,박정호,unregistered,부사장 ,-,1606,1606,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000936,2025-08-01,이원준,unregistered,부사장,-,4759,1759,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000937,2025-08-01,조욱래,unregistered,상무,-,1128,1128,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000938,2025-08-01,임병일,unregistered,부사장,-,1008,1008,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000942,2025-08-01,김재홍,unregistered,상무,-,1102,550,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000944,2025-08-01,박순철,unregistered,부사장,-,5165,2165,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000945,2025-08-01,양시준,unregistered,상무,-,550,550,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000946,2025-08-01,이상주,unregistered,부사장,-,4026,4026,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000947,2025-08-01,이상현,unregistered,부사장,-,2358,1858,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000951,2025-08-01,전필규,unregistered,부사장,-,487,487,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000952,2025-08-01,김영무,unregistered,상무,-,275,275,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000953,2025-08-01,김용완,unregistered,상무,-,896,846,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000954,2025-08-01,윤철웅,unregistered,상무,-,2812,812,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000955,2025-08-01,이정삼,unregistered,부사장,-,1431,1431,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000956,2025-08-01,유성호,unregistered,상무,-,282,282,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000957,2025-08-01,정광섭,unregistered,상무,-,549,275,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000958,2025-08-01,정성원,unregistered,상무,-,275,275,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000959,2025-08-01,이진엽,unregistered,부사장,-,1913,1913,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000960,2025-08-01,최순,unregistered,부사장,-,1462,1462,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000961,2025-08-01,김동욱,unregistered,부사장,-,10442,3142,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000962,2025-08-01,전소영,unregistered,상무,-,1254,550,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000963,2025-08-01,김희승,unregistered,상무,-,2021,874,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000964,2025-08-01,조철호,unregistered,상무,-,1172,1172,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000965,2025-08-01,이근호,unregistered,부사장,-,1603,1603,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000967,2025-08-01,이지훈,unregistered,상무,-,837,837,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000968,2025-08-01,안재용,unregistered,부사장,-,5560,1493,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000969,2025-08-01,이승환,unregistered,상무,-,339,339,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000970,2025-08-01,오정석,unregistered,부사장,-,1436,1436,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000971,2025-08-01,나기홍,unregistered,부사장,-,5083,3083,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000972,2025-08-01,이재영,unregistered,상무,-,854,854,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000973,2025-08-01,최진원,unregistered,부사장,-,6186,6186,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000974,2025-08-01,유병길,unregistered,부사장,-,30634,1252,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000976,2025-08-01,김민우,unregistered,상무,-,550,550,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000977,2025-08-01,신승주,unregistered,상무,-,912,812,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000979,2025-08-01,이형우,unregistered,부사장,-,1281,1281,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000980,2025-08-01,허길영,unregistered,부사장,-,4068,2385,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000981,2025-08-01,이학민,unregistered,부사장,-,2231,2231,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000982,2025-08-01,오재균,unregistered,부사장,-,4305,1305,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000984,2025-08-01,홍경선,unregistered,부사장,-,1442,1342,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000985,2025-08-01,정유진,unregistered,상무,-,866,866,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000986,2025-08-01,권태훈,unregistered,부사장,-,2929,2929,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000987,2025-08-01,이광열,unregistered,상무,-,275,275,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000989,2025-08-01,박상권,unregistered,부사장,-,1153,1153,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000992,2025-08-01,김재훈,unregistered,부사장,-,6134,1634,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000994,2025-08-01,함선규,unregistered,부사장,-,1136,1136,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000996,2025-08-01,정일용,unregistered,상무,-,282,282,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000997,2025-08-01,노성원,unregistered,상무,-,1537,537,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801000998,2025-08-01,박종범,unregistered,부사장,-,2228,2228,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001002,2025-08-01,추민수,unregistered,상무,-,385,385,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001003,2025-08-01,김인식,unregistered,부사장,-,1700,1700,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001007,2025-08-01,이충순,unregistered,부사장,-,1852,1852,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001010,2025-08-01,강태우,unregistered,부사장,-,1462,1462,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001012,2025-08-01,이한관,unregistered,부사장,-,4038,1748,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001015,2025-08-01,양걸,unregistered,사장,-,10973,5573,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001016,2025-08-01,박상교,unregistered,상무,-,812,812,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001020,2025-08-01,이왕익,unregistered,부사장,-,3743,3743,0,0
005930,"SAMSUNG ELECTRONICS CO,.LTD",삼성전자(주),20250801001025,2025-08-01,염강수,unregistered,상무,-,1099,1099,0,0
